624,0.48
625,0.47
626,0.5
627,0.45
628,0.53
629,0.42
630,0.41
631,0.52
632,0.47
633,0.52
634,0.43
635,0.46
636,0.56
637,0.47
638,0.47
639,0.45
640,0.42
641,0.4
642,0.4
643,0.5
644,0.44
645,0.39
646,0.43
647,0.48
648,0.41
649,0.49
650,0.47
651,0.42
652,0.51
653,0.48
654,0.45
655,0.45
656,0.48
657,0.48
658,0.43
659,0.49
660,0.52
661,0.43
662,0.52
663,0.43
664,0.48
665,0.38
666,0.46
667,0.44
668,0.46
669,0.49
670,0.46
671,0.51
672,0.38
673,0.57
674,0.47
675,0.52
676,0.5
677,0.48
678,0.45
679,0.45
680,0.45
681,0.39
682,0.43
683,0.48
684,0.51
685,0.43
686,0.4
687,0.48
688,0.47
689,0.49
690,0.49
691,0.46
692,0.43
693,0.49
694,0.44
695,0.48
696,0.49
697,0.49
698,0.48
699,0.48
700,0.45
701,0.48
702,0.51
703,0.5
704,0.47
705,0.49
706,0.54
707,0.42
708,0.44
709,0.45
710,0.44
711,0.45
712,0.56
713,0.38
714,0.5
715,0.45
716,0.43
717,0.54
718,0.52
719,0.44
720,0.42
721,0.44
722,0.49
723,0.53
724,0.45
725,0.43
726,0.46
727,0.46
728,0.44
729,0.47
730,0.43
731,0.49
732,0.5
733,0.46
734,0.45
735,0.48
736,0.43
737,0.5
738,0.51
739,0.48
740,0.49
741,0.48
742,0.46
743,0.41
744,0.39
745,0.43
746,0.51
747,0.5
748,0.44
749,0.41
750,0.41
751,0.48
752,0.46
753,0.46
754,0.52
755,0.4
756,0.43
757,0.42
758,0.48
759,0.41
760,0.49
761,0.45
762,0.42
763,0.44
764,0.43
765,0.48
766,0.45
767,0.46
768,0.55
769,0.45
770,0.44
771,0.44
772,0.54
773,0.48
774,0.47
775,0.46
776,0.48
777,0.49
778,0.45
779,0.5
780,0.46
781,0.51
782,0.52
783,0.44
784,0.48
785,0.45
786,0.5
787,0.43
788,0.49
789,0.45
790,0.45
791,0.49
792,0.47
793,0.48
794,0.45
795,0.44
796,0.52
797,0.42
798,0.44
799,0.46
800,0.45
801,0.48
802,0.45
803,0.47
804,0.4
805,0.45
806,0.48
807,0.51
808,0.46
809,0.45
810,0.51
811,0.46
812,0.46
813,0.46
814,0.51
815,0.45
816,0.5
817,0.48
818,0.47
819,0.46
820,0.47
821,0.44
822,0.49
823,0.5
824,0.48
825,0.42
826,0.44
827,0.4
828,0.43
829,0.49
830,0.43
831,0.5
832,0.46
833,0.48
834,0.44
835,0.47
836,0.44
837,0.46
838,0.35
839,0.39
840,0.52
841,0.41
842,0.43
843,0.5
844,0.48
845,0.51
846,0.49
847,0.37
848,0.48
849,0.43
850,0.46
851,0.47
852,0.43
853,0.43
854,0.43
855,0.47
856,0.48
857,0.42
858,0.46
859,0.47
860,0.46
861,0.47
862,0.39
863,0.45
864,0.47
865,0.48
866,0.42
867,0.53
868,0.4
869,0.44
870,0.47
871,0.44
872,0.47
873,0.38
874,0.43
875,0.43
876,0.52
877,0.4
878,0.4
879,0.51
880,0.38
881,0.42
882,0.45
883,0.47
884,0.52
885,0.49
886,0.5
887,0.48
888,0.48
889,0.43
890,0.47
891,0.44
892,0.44
893,0.46
894,0.47
895,0.47
896,0.52
897,0.41
898,0.53
899,0.48
900,0.5
901,0.5
902,0.44
903,0.46
904,0.47
905,0.45
906,0.48
907,0.5
908,0.45
909,0.46
910,0.38
911,0.44
912,0.41
913,0.44
914,0.48
915,0.56
916,0.47
917,0.48
918,0.44
919,0.54
920,0.43
921,0.48
922,0.49
923,0.41
924,0.49
925,0.43
926,0.42
927,0.38
928,0.43
929,0.47
930,0.45
931,0.49
932,0.45
933,0.5
934,0.46
935,0.47
936,0.47
937,0.48
938,0.43
939,0.51
940,0.49
941,0.54
942,0.5
943,0.49
944,0.49
945,0.43
946,0.46
947,0.46
948,0.43
949,0.44
950,0.46
951,0.5
952,0.48
953,0.49
954,0.51
955,0.47
956,0.5
957,0.4
958,0.43
959,0.48
960,0.43
961,0.46
962,0.43
963,0.41
964,0.49
965,0.56
966,0.47
967,0.41
968,0.41
969,0.48
970,0.47
971,0.45
972,0.47
973,0.39
974,0.43
975,0.47
976,0.43
977,0.47
978,0.4
979,0.46
980,0.43
981,0.45
982,0.47
983,0.53
984,0.53
985,0.47
986,0.43
987,0.44
988,0.47
989,0.51
990,0.43
991,0.44
992,0.49
993,0.46
994,0.54
995,0.46
996,0.5
997,0.47
998,0.43
999,0.5
1000,0.38
1001,0.5
1002,0.49
1003,0.47
1004,0.36
1005,0.51
1006,0.46
1007,0.54
1008,0.47
1009,0.52
1010,0.54
1011,0.46
1012,0.53
1013,0.45
1014,0.5
1015,0.39
1016,0.44
1017,0.46
1018,0.41
1019,0.45
1020,0.45
1021,0.45
1022,0.39
1023,0.5
1024,0.45
1025,0.45
1026,0.47
1027,0.51
1028,0.51
1029,0.47
1030,0.44
1031,0.47
1032,0.42
1033,0.5
1034,0.44
1035,0.52
1036,0.48
1037,0.41
1038,0.52
1039,0.44
1040,0.38
1041,0.5
1042,0.42
1043,0.46
1044,0.46
1045,0.51
1046,0.42
1047,0.44
1048,0.44
1049,0.44
1050,0.54
1051,0.42
1052,0.51
1053,0.44
1054,0.39
1055,0.57
1056,0.48
1057,0.45
1058,0.41
1059,0.53
1060,0.44
1061,0.46
1062,0.44
1063,0.44
1064,0.4
1065,0.41
1066,0.51
1067,0.44
1068,0.48
1069,0.45
1070,0.44
1071,0.44
1072,0.48
1073,0.49
1074,0.45
1075,0.49
1076,0.45
1077,0.45
1078,0.46
1079,0.43
1080,0.41
1081,0.47
1082,0.48
1083,0.54
1084,0.49
1085,0.51
1086,0.47
1087,0.52
1088,0.5
1089,0.47
1090,0.49
1091,0.43
1092,0.44
1093,0.39
1094,0.51
1095,0.41
1096,0.5
1097,0.49
1098,0.4
1099,0.38
1100,0.42
1101,0.47
1102,0.49
1103,0.4
1104,0.54
1105,0.56
1106,0.5
1107,0.4
1108,0.44
1109,0.36
1110,0.49
1111,0.43
1112,0.45
1113,0.46
1114,0.5
1115,0.5
1116,0.48
1117,0.42
1118,0.44
1119,0.44
1120,0.49
1121,0.46
1122,0.47
1123,0.5
1124,0.49
1125,0.45
1126,0.44
1127,0.49
1128,0.45
1129,0.41
1130,0.48
1131,0.52
1132,0.48
1133,0.44
1134,0.46
1135,0.49
1136,0.37
1137,0.5
1138,0.43
1139,0.43
1140,0.46
1141,0.48
1142,0.46
1143,0.46
1144,0.43
1145,0.48
1146,0.43
1147,0.44
1148,0.4
1149,0.46
1150,0.48
1151,0.44
1152,0.47
1153,0.55
1154,0.41
1155,0.41
1156,0.46
1157,0.47
1158,0.46
1159,0.44
1160,0.39
1161,0.44
1162,0.39
1163,0.41
1164,0.48
1165,0.46
1166,0.48
1167,0.47
1168,0.46
1169,0.47
1170,0.45
1171,0.51
1172,0.44
1173,0.42
1174,0.45
1175,0.4
1176,0.46
1177,0.43
1178,0.47
1179,0.44
1180,0.44
1181,0.43
1182,0.36
1183,0.47
1184,0.46
1185,0.45
1186,0.48
1187,0.44
1188,0.44
1189,0.46
1190,0.42
1191,0.46
1192,0.46
1193,0.4
1194,0.47
1195,0.39
1196,0.49
1197,0.49
1198,0.48
1199,0.46
1200,0.44
1201,0.45
1202,0.42
1203,0.46
1204,0.45
1205,0.46
1206,0.49
1207,0.47
1208,0.46
1209,0.45
1210,0.51
1211,0.42
1212,0.46
1213,0.52
1214,0.45
1215,0.5
1216,0.51
1217,0.52
1218,0.46
1219,0.46
1220,0.45
1221,0.42
1222,0.43
1223,0.51
1224,0.48
1225,0.5
1226,0.45
1227,0.45
1228,0.45
1229,0.43
1230,0.49
1231,0.41
1232,0.48
1233,0.48
1234,0.5
1235,0.47
1236,0.48
1237,0.53
1238,0.44
1239,0.45
1240,0.51
1241,0.44
1242,0.48
1243,0.38
1244,0.44
1245,0.45
1246,0.44
1247,0.46
1248,0.42
1249,0.42
1250,0.44
1251,0.52
1252,0.5
1253,0.43
1254,0.48
1255,0.46
1256,0.52
1257,0.48
1258,0.5
1259,0.46
1260,0.48
1261,0.48
1262,0.39
1263,0.5
1264,0.48
1265,0.5
1266,0.5
1267,0.47
1268,0.41
1269,0.46
1270,0.54
1271,0.45
1272,0.49
1273,0.49
1274,0.48
1275,0.48
1276,0.55
1277,0.52
1278,0.51
1279,0.42
1280,0.4
1281,0.38
1282,0.44
1283,0.45
1284,0.52
1285,0.48
1286,0.41
1287,0.39
1288,0.47
1289,0.48
1290,0.44
1291,0.51
1292,0.37
1293,0.5
1294,0.37
1295,0.51
1296,0.45
1297,0.48
1298,0.41
1299,0.51
1300,0.42
1301,0.51
1302,0.39
1303,0.43
1304,0.48
1305,0.46
1306,0.5
1307,0.52
1308,0.54
1309,0.47
1310,0.43
1311,0.4
1312,0.43
1313,0.41
1314,0.46
1315,0.52
1316,0.45
1317,0.41
1318,0.44
1319,0.43
1320,0.47
1321,0.45
1322,0.5
1323,0.47
1324,0.47
1325,0.45
1326,0.49
1327,0.46
1328,0.48
1329,0.48
1330,0.34
1331,0.48
1332,0.4
1333,0.43
1334,0.45
1335,0.43
1336,0.52
1337,0.49
1338,0.48
1339,0.49
1340,0.45
1341,0.43
1342,0.39
1343,0.41
1344,0.49
1345,0.49
1346,0.43
1347,0.36
1348,0.49
1349,0.47
1350,0.45
1351,0.42
1352,0.51
1353,0.38
1354,0.45
1355,0.48
1356,0.45
1357,0.36
1358,0.39
1359,0.41
1360,0.46
1361,0.42
1362,0.5
1363,0.42
1364,0.47
1365,0.47
1366,0.43
1367,0.47
1368,0.49
1369,0.49
1370,0.48
1371,0.45
1372,0.46
1373,0.43
1374,0.48
1375,0.49
1376,0.39
1377,0.48
1378,0.46
1379,0.43
1380,0.5
1381,0.43
1382,0.41
1383,0.51
1384,0.44
1385,0.39
1386,0.49
1387,0.53
1388,0.45
1389,0.38
1390,0.52
1391,0.4
1392,0.39
1393,0.41
1394,0.45
1395,0.51
1396,0.46
1397,0.42
1398,0.51
1399,0.5
1400,0.46
1401,0.46
1402,0.51
1403,0.4
1404,0.51
1405,0.43
1406,0.47
1407,0.42
1408,0.47
1409,0.46
1410,0.42
1411,0.48
1412,0.45
1413,0.46
1414,0.48
1415,0.48
1416,0.42
1417,0.42
1418,0.46
1419,0.48
1420,0.47
1421,0.43
1422,0.45
1423,0.44
1424,0.43
1425,0.41
1426,0.48
1427,0.41
1428,0.45
1429,0.39
1430,0.43
1431,0.37
1432,0.46
1433,0.4
1434,0.42
1435,0.49
1436,0.47
1437,0.49
1438,0.44
1439,0.44
1440,0.48
1441,0.48
1442,0.44
1443,0.52
1444,0.5
1445,0.37
1446,0.51
1447,0.47
1448,0.5
1449,0.4
1450,0.52
1451,0.4
1452,0.48
1453,0.41
1454,0.47
1455,0.49
1456,0.45
1457,0.47
1458,0.44
1459,0.4
1460,0.46
1461,0.49
1462,0.39
1463,0.45
1464,0.49
1465,0.44
1466,0.4
1467,0.51
1468,0.47
1469,0.42
1470,0.42
1471,0.5
1472,0.49
1473,0.48
1474,0.49
1475,0.42
1476,0.5
1477,0.52
1478,0.46
1479,0.5
1480,0.47
1481,0.5
1482,0.54
1483,0.51
1484,0.51
1485,0.51
1486,0.52
1487,0.42
1488,0.4
1489,0.51
1490,0.51
1491,0.54
1492,0.49
1493,0.48
1494,0.48
1495,0.45
1496,0.45
1497,0.46
1498,0.47
1499,0.41
1500,0.5
1501,0.51
1502,0.44
1503,0.5
1504,0.44
1505,0.5
1506,0.5
1507,0.52
1508,0.5
1509,0.46
1510,0.45
1511,0.55
1512,0.48
1513,0.45
1514,0.48
1515,0.43
1516,0.45
1517,0.47
1518,0.49
1519,0.46
1520,0.46
1521,0.49
1522,0.44
1523,0.46
1524,0.51
1525,0.48
1526,0.49
1527,0.43
1528,0.52
1529,0.49
1530,0.46
1531,0.43
1532,0.44
1533,0.45
1534,0.42
1535,0.54
1536,0.45
1537,0.46
1538,0.43
1539,0.42
1540,0.47
1541,0.38
1542,0.45
1543,0.48
1544,0.5
1545,0.47
1546,0.5
1547,0.45
1548,0.5
1549,0.46
1550,0.44
1551,0.45
1552,0.46
1553,0.41
1554,0.5
1555,0.51
1556,0.41
1557,0.49
1558,0.39
1559,0.55
1560,0.45
1561,0.45
1562,0.45
1563,0.51
1564,0.5
1565,0.4
1566,0.45
1567,0.43
1568,0.5
1569,0.39
1570,0.48
1571,0.51
1572,0.48
1573,0.48
1574,0.48
1575,0.55
1576,0.44
1577,0.5
1578,0.45
1579,0.49
1580,0.49
1581,0.49
1582,0.45
1583,0.4
1584,0.46
1585,0.4
1586,0.43
1587,0.46
1588,0.47
1589,0.46
1590,0.53
1591,0.47
1592,0.48
1593,0.51
1594,0.53
1595,0.43
1596,0.45
1597,0.39
1598,0.46
1599,0.44
1600,0.46
1601,0.39
1602,0.48
1603,0.5
1604,0.41
1605,0.48
1606,0.41
1607,0.44
1608,0.45
1609,0.44
1610,0.54
1611,0.47
1612,0.49
1613,0.44
1614,0.41
1615,0.5
1616,0.49
1617,0.45
1618,0.52
1619,0.41
1620,0.5
1621,0.46
1622,0.38
1623,0.44
1624,0.52
1625,0.46
1626,0.49
1627,0.42
1628,0.45
1629,0.54
1630,0.57
1631,0.48
1632,0.47
1633,0.47
1634,0.42
1635,0.47
1636,0.42
1637,0.45
1638,0.53
1639,0.43
1640,0.55
1641,0.48
1642,0.49
1643,0.51
1644,0.48
1645,0.52
1646,0.4
1647,0.47
1648,0.45
1649,0.39
1650,0.42
1651,0.47
1652,0.48
1653,0.47
1654,0.4
1655,0.53
1656,0.42
1657,0.42
1658,0.45
1659,0.49
1660,0.41
1661,0.49
1662,0.44
1663,0.56
1664,0.48
1665,0.43
1666,0.49
1667,0.45
1668,0.45
1669,0.47
1670,0.47
1671,0.47
1672,0.41
1673,0.46
1674,0.47
1675,0.51
1676,0.39
1677,0.4
1678,0.41
1679,0.41
1680,0.46
1681,0.45
1682,0.43
1683,0.41
1684,0.47
1685,0.44
1686,0.46
1687,0.41
1688,0.38
1689,0.47
1690,0.48
1691,0.5
1692,0.5
1693,0.43
1694,0.42
1695,0.47
1696,0.49
1697,0.45
1698,0.49
1699,0.44
1700,0.4
1701,0.42
1702,0.42
1703,0.51
1704,0.4
1705,0.49
1706,0.52
1707,0.42
1708,0.54
1709,0.5
1710,0.4
1711,0.46
1712,0.44
1713,0.41
1714,0.39
1715,0.44
1716,0.49
1717,0.46
1718,0.48
1719,0.43
1720,0.44
1721,0.46
1722,0.45
1723,0.46
1724,0.45
1725,0.49
1726,0.43
1727,0.45
1728,0.45
1729,0.43
1730,0.45
1731,0.42
1732,0.48
1733,0.38
1734,0.44
1735,0.47
1736,0.46
1737,0.46
1738,0.42
1739,0.52
1740,0.47
1741,0.42
1742,0.43
1743,0.47
1744,0.44
1745,0.47
1746,0.42
1747,0.45
1748,0.43
1749,0.48
1750,0.47
1751,0.43
1752,0.4
1753,0.45
1754,0.45
1755,0.47
1756,0.47
1757,0.42
1758,0.39
1759,0.43
1760,0.4
1761,0.49
1762,0.46
1763,0.47
1764,0.43
1765,0.42
1766,0.44
1767,0.43
1768,0.49
1769,0.43
1770,0.42
1771,0.46
1772,0.41
1773,0.45
1774,0.46
1775,0.47
1776,0.52
1777,0.45
1778,0.5
1779,0.49
1780,0.43
1781,0.44
1782,0.41
1783,0.47
1784,0.54
1785,0.49
1786,0.46
1787,0.45
1788,0.47
1789,0.46
1790,0.44
1791,0.45
1792,0.47
1793,0.42
1794,0.4
1795,0.47
1796,0.48
1797,0.41
1798,0.53
1799,0.45
1800,0.44
1801,0.49
1802,0.47
1803,0.5
1804,0.46
1805,0.42
1806,0.54
1807,0.43
1808,0.41
1809,0.52
1810,0.43
1811,0.54
1812,0.47
1813,0.45
1814,0.38
1815,0.5
1816,0.43
1817,0.49
1818,0.49
1819,0.44
1820,0.46
1821,0.47
1822,0.5
1823,0.44
1824,0.4
1825,0.41
1826,0.43
1827,0.4
1828,0.48
1829,0.53
1830,0.47
1831,0.46
1832,0.44
1833,0.43
1834,0.54
1835,0.44
1836,0.5
1837,0.44
1838,0.44
1839,0.46
1840,0.54
1841,0.48
1842,0.47
1843,0.44
1844,0.53
1845,0.44
1846,0.41
1847,0.5
1848,0.47
1849,0.51
1850,0.42
1851,0.42
1852,0.54
1853,0.41
1854,0.49
1855,0.51
1856,0.47
1857,0.46
1858,0.41
1859,0.42
1860,0.54
1861,0.43
1862,0.45
1863,0.5
1864,0.5
1865,0.52
1866,0.39
1867,0.49
1868,0.44
1869,0.48
1870,0.47
1871,0.46
1872,0.44
1873,0.43
1874,0.4
1875,0.42
1876,0.39
1877,0.46
1878,0.39
1879,0.48
1880,0.51
1881,0.5
1882,0.39
1883,0.5
1884,0.45
1885,0.43
1886,0.48
1887,0.47
1888,0.5
1889,0.49
1890,0.51
1891,0.5
1892,0.41
1893,0.47
1894,0.42
1895,0.46
1896,0.51
1897,0.43
1898,0.52
1899,0.42
1900,0.47
1901,0.45
1902,0.41
1903,0.49
1904,0.56
1905,0.4
1906,0.5
1907,0.41
1908,0.45
1909,0.48
1910,0.47
1911,0.49
1912,0.57
1913,0.5
1914,0.39
1915,0.47
1916,0.45
1917,0.46
1918,0.4
1919,0.55
1920,0.54
1921,0.47
1922,0.47
1923,0.48
1924,0.49
1925,0.46
1926,0.46
1927,0.41
1928,0.45
1929,0.47
1930,0.48
1931,0.44
1932,0.38
1933,0.52
1934,0.41
1935,0.43
1936,0.46
1937,0.47
1938,0.49
1939,0.55
1940,0.46
1941,0.53
1942,0.52
1943,0.5
1944,0.49
1945,0.43
1946,0.47
1947,0.47
1948,0.43
1949,0.41
1950,0.4
1951,0.45
1952,0.5
1953,0.46
1954,0.44
1955,0.38
1956,0.45
1957,0.45
1958,0.51
1959,0.42
1960,0.45
1961,0.42
1962,0.4
1963,0.53
1964,0.42
1965,0.5
1966,0.45
1967,0.51
1968,0.49
1969,0.53
1970,0.52
1971,0.41
1972,0.44
1973,0.41
1974,0.44
1975,0.44
1976,0.49
1977,0.43
1978,0.48
1979,0.4
1980,0.47
1981,0.47
1982,0.5
1983,0.5
1984,0.49
1985,0.5
1986,0.5
1987,0.52
1988,0.46
1989,0.45
1990,0.57
1991,0.42
1992,0.51
1993,0.46
1994,0.46
1995,0.41
1996,0.47
1997,0.49
1998,0.46
1999,0.54
2000,0.47
2001,0.48
2002,0.56
2003,0.45
2004,0.47
2005,0.45
2006,0.47
2007,0.47
2008,0.39
2009,0.4
2010,0.43
2011,0.47
2012,0.44
2013,0.46
2014,0.39
2015,0.5
2016,0.48
2017,0.48
2018,0.38
2019,0.5
2020,0.47
2021,0.44
2022,0.47
2023,0.43
2024,0.42
2025,0.45
2026,0.38
2027,0.44
2028,0.42
2029,0.43
2030,0.47
2031,0.44
2032,0.43
2033,0.49
2034,0.48
2035,0.5
2036,0.42
2037,0.44
2038,0.49
2039,0.51
2040,0.5
2041,0.49
2042,0.47
2043,0.45
2044,0.46
2045,0.38
2046,0.49
2047,0.41
2048,0.43
2049,0.44
2050,0.43
2051,0.49
2052,0.5
2053,0.5
2054,0.52
2055,0.36
2056,0.49
2057,0.39
2058,0.44
2059,0.54
2060,0.45
2061,0.41
2062,0.44
2063,0.43
2064,0.4
2065,0.46
2066,0.43
2067,0.51
2068,0.46
2069,0.52
2070,0.45
2071,0.47
2072,0.42
2073,0.42
2074,0.42
2075,0.46
2076,0.41
2077,0.46
2078,0.44
2079,0.39
2080,0.44
2081,0.46
2082,0.47
2083,0.49
2084,0.43
2085,0.44
2086,0.42
2087,0.49
2088,0.51
2089,0.45
2090,0.4
2091,0.39
2092,0.46
2093,0.41
2094,0.55
2095,0.45
2096,0.54
2097,0.48
2098,0.52
2099,0.5
2100,0.45
2101,0.46
2102,0.37
2103,0.39
2104,0.5
2105,0.44
2106,0.46
2107,0.49
2108,0.39
2109,0.44
2110,0.5
2111,0.35
2112,0.43
2113,0.47
2114,0.38
2115,0.49
2116,0.45
2117,0.37
2118,0.48
2119,0.45
2120,0.5
2121,0.51
2122,0.43
2123,0.45
2124,0.42
2125,0.46
2126,0.48
2127,0.5
2128,0.43
2129,0.5
2130,0.47
2131,0.54
2132,0.43
2133,0.51
2134,0.39
2135,0.48
2136,0.44
2137,0.47
2138,0.44
2139,0.41
2140,0.49
2141,0.4
